"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000193536562214909,0.0697057181427867,0.251,0.173,1,"Memory CD4 T","PSMG2"
0.000198661809713312,0.0886047370617524,0.569,0.431,1,"Memory CD4 T","VAMP2"
0.00019873812579626,0.334090928948155,0.313,0.226,1,"Memory CD4 T","DOK2"
0.000199675477012081,0.188404551528868,0.443,0.338,1,"Memory CD4 T","ATP5H"
0.000203376385579992,0.27894998029116,0.317,0.223,1,"Memory CD4 T","TMEM14B"
0.000209412170364441,-0.464358716808563,0.327,0.387,1,"Memory CD4 T","GLRX"
0.000214692516491449,0.325766198104032,0.317,0.228,1,"Memory CD4 T","KHDRBS1"
0.000221923839777203,0.158119740577923,0.406,0.3,1,"Memory CD4 T","EIF3I"
0.000239843849722534,-0.366345459555941,0.528,0.55,1,"Memory CD4 T","LSP1"
0.000244426807287978,0.125780737153012,0.418,0.312,1,"Memory CD4 T","SRP9"
0.000255220011831342,0.173426093099348,0.335,0.239,1,"Memory CD4 T","PCNP"
0.000263707074826554,0.205171396410372,0.615,0.508,1,"Memory CD4 T","NDUFA4"
0.000274025846358479,0.192930209859344,0.317,0.225,1,"Memory CD4 T","XRCC5"
0.00028226187809801,-0.225932266792225,0.408,0.451,1,"Memory CD4 T","SH3BGRL"
0.000282993249291258,0.155423860327255,0.427,0.33,1,"Memory CD4 T","CNN2"
0.000286468725204601,0.0155702992057307,0.516,0.394,1,"Memory CD4 T","RGS10"
0.000301773214030206,0.371315378888905,0.261,0.182,1,"Memory CD4 T","EWSR1"
0.000332216776052464,0.170982455543496,0.412,0.305,1,"Memory CD4 T","NDFIP1"
0.000344654199217447,0.149274897644834,0.671,0.543,1,"Memory CD4 T","OST4"
0.000359154027185728,-0.201877964582397,0.847,0.818,1,"Memory CD4 T","ATP5G2"
0.000363066376630227,0.0259323317173088,1,1,1,"Memory CD4 T","TMSB4X"
0.000404237918628509,0.144124318692718,0.565,0.439,1,"Memory CD4 T","CD44"
0.000426328511356566,-0.487313436214035,0.455,0.475,1,"Memory CD4 T","ITGB2"
0.000434340960410878,0.104732762245583,0.681,0.548,1,"Memory CD4 T","UBE2D3"
0.000438675350380679,0.181547948859669,0.362,0.269,1,"Memory CD4 T","PYURF"
0.00044942188468003,0.198186186652925,0.375,0.274,1,"Memory CD4 T","GYPC"
0.000450095138682798,0.138739508108871,0.265,0.186,1,"Memory CD4 T","HSPA5"
0.000455416266498815,0.157917339435872,0.331,0.248,1,"Memory CD4 T","NDUFB4"
0.000478912122932243,0.264407334043254,0.362,0.265,1,"Memory CD4 T","DYNLRB1"
0.000480265691295428,0.0276661040151434,0.466,0.348,1,"Memory CD4 T","BIN2"
0.000481320181612333,0.148694132877315,0.257,0.18,1,"Memory CD4 T","CACYBP"
0.000490716201490171,-0.461044317148524,0.263,0.32,1,"Memory CD4 T","C20orf24"
0.00050747558977941,-0.504328155604594,0.348,0.378,1,"Memory CD4 T","C10orf54"
0.000570648659810259,-0.769844244235912,0.876,0.762,1,"Memory CD4 T","S100A6"
0.00057799925912487,0.136085001072954,0.298,0.215,1,"Memory CD4 T","DEK"
0.000578849527494043,0.121058013939292,0.387,0.275,1,"Memory CD4 T","ANXA6"
0.000587313358899276,0.185519356756079,0.251,0.177,1,"Memory CD4 T","TMED10"
0.000587591180695431,0.0548925530352404,1,0.993,1,"Memory CD4 T","RPL18A"
0.000592253147360205,0.264983094781051,0.758,0.645,1,"Memory CD4 T","GPSM3"
0.000608200594927127,-0.377881183066027,0.783,0.74,1,"Memory CD4 T","ARPC1B"
0.000613438719601153,0.202046149869063,0.352,0.259,1,"Memory CD4 T","TMED2"
0.000625093532785118,0.132944355668774,0.253,0.179,1,"Memory CD4 T","ATP1A1"
0.000665181806408674,-0.406424895215071,0.445,0.471,1,"Memory CD4 T","DRAP1"
0.000681160932957446,0.125412972028021,0.892,0.791,1,"Memory CD4 T","PPDPF"
0.000688932038973966,-0.308867775123648,0.807,0.789,1,"Memory CD4 T","LAPTM5"
0.000704882918041547,0.230959464851037,0.296,0.219,1,"Memory CD4 T","IK"
0.000742350245953814,0.182557130999716,0.484,0.381,1,"Memory CD4 T","COX7A2"
0.000753869028435868,0.135247906901518,0.29,0.208,1,"Memory CD4 T","ANXA7"
0.000771260651672472,0.0541627278098975,0.429,0.319,1,"Memory CD4 T","SEPT7"
0.000784494577183284,0.0184430852532342,0.257,0.181,1,"Memory CD4 T","CCT7"
0.000799885125503575,0.0903972493350094,0.308,0.224,1,"Memory CD4 T","PPP1CC"
0.000812130962662034,0.26779446119574,0.311,0.22,1,"Memory CD4 T","ACP1"
0.000841875968615774,0.16634606908889,0.495,0.382,1,"Memory CD4 T","ST13"
0.000855244069044346,-0.176640697846864,0.936,0.897,1,"Memory CD4 T","COX4I1"
0.000859518065267334,0.065515487318752,1,0.99,1,"Memory CD4 T","RPL12"
0.000882611296024352,0.243929929399316,0.503,0.393,1,"Memory CD4 T","CCND3"
0.000893592610322486,0.151333918231827,0.251,0.175,1,"Memory CD4 T","GRK6"
0.00089396900566871,0.126230319488625,0.294,0.212,1,"Memory CD4 T","HMHA1"
0.000905118453418701,0.107213924778996,0.313,0.23,1,"Memory CD4 T","HN1"
0.000928093377497892,0.0948342715892863,0.391,0.295,1,"Memory CD4 T","RBMX"
0.000935636662721356,0.127987400501417,0.607,0.476,1,"Memory CD4 T","RNASET2"
0.000977589744457039,-0.306284655755121,0.865,0.788,1,"Memory CD4 T","ARPC2"
0.00104695634692695,0.123150370236002,0.28,0.2,1,"Memory CD4 T","PHB"
0.00108056868706225,-0.0859688262216762,0.387,0.289,1,"Memory CD4 T","C14orf166"
0.00110443560763877,0.203258606723521,0.313,0.235,1,"Memory CD4 T","HNRNPU"
0.00118357411945352,0.116426306397419,0.381,0.284,1,"Memory CD4 T","TBC1D10C"
0.00122751639908299,0.195083816109313,0.255,0.177,1,"Memory CD4 T","DCK"
0.00122764046345889,0.192552399712532,0.528,0.415,1,"Memory CD4 T","CUTA"
0.00126553530968161,0.12429116031466,0.296,0.219,1,"Memory CD4 T","SSB"
0.00129383016774532,0.091905664027335,1,0.992,1,"Memory CD4 T","RPS19"
0.00130446197455245,0.0160737438693939,0.308,0.226,1,"Memory CD4 T","SSBP1"
0.00148320904126204,-0.28963433511764,0.267,0.323,1,"Memory CD4 T","ZNF706"
0.00159301484787449,-0.334847134479838,0.547,0.555,1,"Memory CD4 T","SERP1"
0.0017589125293615,0.168055100982009,0.687,0.583,1,"Memory CD4 T","COMMD6"
0.00178808984878277,0.2645844662735,0.325,0.25,1,"Memory CD4 T","S1PR4"
0.00191425486064243,0.162350194254373,0.667,0.561,1,"Memory CD4 T","APRT"
0.00197056992256256,0.120413022704154,0.342,0.255,1,"Memory CD4 T","TOMM20"
0.0020006364438913,-0.314957414339462,0.853,0.81,1,"Memory CD4 T","YBX1"
0.00204946240457979,-0.316194972739702,0.257,0.318,1,"Memory CD4 T","BAX"
0.00206156199517665,0.0985515002749091,0.269,0.194,1,"Memory CD4 T","WIPF1"
0.00210689241835811,0.185759748130574,0.563,0.454,1,"Memory CD4 T","SRSF3"
0.00210923357906125,-0.321671354164401,0.199,0.256,1,"Memory CD4 T","BANF1"
0.00215331769169941,-0.911175960548586,0.731,0.607,1,"Memory CD4 T","COTL1"
0.00216580722724852,0.146085385906237,0.315,0.241,1,"Memory CD4 T","SEPW1"
0.00221108066176355,0.0471660636322255,0.255,0.185,1,"Memory CD4 T","VPS29"
0.00228012494323808,-0.295285862345073,0.549,0.554,1,"Memory CD4 T","BRK1"
0.00232567179808891,0.0164778454058918,0.385,0.294,1,"Memory CD4 T","EIF4G2"
0.00235803445328194,0.0502956746033931,0.321,0.238,1,"Memory CD4 T","TMED9"
0.00245514883921959,-0.513409465187667,0.48,0.477,1,"Memory CD4 T","TSPO"
0.00250014486331134,0.172219073471491,0.255,0.188,1,"Memory CD4 T","TRAPPC6A"
0.00256883040694972,-0.144780891195101,0.371,0.411,1,"Memory CD4 T","IFI6"
0.00262143689745956,0.341967370868729,0.284,0.209,1,"Memory CD4 T","RPS27L"
0.00267473105990624,0.139993983555023,0.296,0.223,1,"Memory CD4 T","MDH1"
0.00269133447133793,0.0154109937785418,0.292,0.214,1,"Memory CD4 T","MAF1"
0.00269860908881664,0.245026759601211,0.412,0.322,1,"Memory CD4 T","PDIA3"
0.0027707192748513,0.0837007474960396,0.998,0.985,1,"Memory CD4 T","RPL8"
0.00281121284799242,0.0819704898611127,0.911,0.82,1,"Memory CD4 T","EEF2"
0.00284992069157542,0.172095335949189,0.284,0.208,1,"Memory CD4 T","NDUFA12"
0.00285882870803471,0.177148255386496,0.335,0.255,1,"Memory CD4 T","PSMA5"
0.00294250429482002,0.119655665820237,0.34,0.254,1,"Memory CD4 T","ECH1"
0.0031515731264102,0.206308403690682,0.284,0.215,1,"Memory CD4 T","RALY"
0.00316235403223491,0.103278409490842,0.261,0.191,1,"Memory CD4 T","LSM2"
0.00324843058960795,0.144329395834634,0.292,0.217,1,"Memory CD4 T","EIF4H"
0.00334066453046737,0.111879581300022,0.277,0.206,1,"Memory CD4 T","DNAJC8"
0.00335630243986392,0.0744786396274755,0.251,0.184,1,"Memory CD4 T","CBX3"
0.0034752370000078,0.108220923475986,0.648,0.525,1,"Memory CD4 T","CD53"
0.00352807099210808,0.0775272644660555,0.251,0.186,1,"Memory CD4 T","YWHAH"
0.00354506089675942,-0.373065911313105,0.321,0.362,1,"Memory CD4 T","PRDX5"
0.00362311665288652,0.119303951287391,0.969,0.903,1,"Memory CD4 T","ARHGDIB"
0.00362901883597399,0.15875363564443,0.797,0.663,1,"Memory CD4 T","CNBP"
0.00387202766189627,0.094313322382942,0.528,0.422,1,"Memory CD4 T","ANP32B"
0.00393218516215525,0.079389749595242,0.331,0.257,1,"Memory CD4 T","EIF2S2"
0.00409023993442562,0.1252492227568,0.261,0.192,1,"Memory CD4 T","TMEM243"
0.00410886042593885,-0.257590543885734,0.996,0.992,1,"Memory CD4 T","ACTB"
0.00461452730213996,0.0805074265631645,0.302,0.232,1,"Memory CD4 T","TUFM"
0.00463163671670178,-0.0154162685480745,0.443,0.347,1,"Memory CD4 T","C9orf16"
0.00480500438293435,0.13406150076783,0.296,0.226,1,"Memory CD4 T","UBE2L3"
0.00503038601545874,0.149552926889607,0.923,0.846,1,"Memory CD4 T","PABPC1"
0.0051381948395397,-0.044555783066405,0.89,0.758,1,"Memory CD4 T","UBB"
0.00524697190420659,0.0612795423204187,0.996,0.977,1,"Memory CD4 T","GNB2L1"
0.00527197525897657,0.0993193754038435,0.634,0.529,1,"Memory CD4 T","EIF3L"
0.0052808061797014,0.0915403588751651,0.356,0.275,1,"Memory CD4 T","TBCA"
0.00537629739974274,-0.385275291640903,0.505,0.51,1,"Memory CD4 T","SLC25A5"
0.00554192083294745,0.0714575750841959,0.754,0.655,1,"Memory CD4 T","TMA7"
0.00557399199645784,-0.389686370619267,0.267,0.311,1,"Memory CD4 T","FAM49B"
0.00573737844401786,0.0799487901892142,0.389,0.312,1,"Memory CD4 T","RAP1A"
0.00579755842719896,0.0536913190563606,0.369,0.281,1,"Memory CD4 T","SEP15"
0.00595080034115733,0.0777672691539426,0.3,0.226,1,"Memory CD4 T","PDIA6"
0.00595188421824513,-0.25889786159166,0.232,0.276,1,"Memory CD4 T","CTSC"
0.00601688544070336,0.0645219341569698,0.431,0.336,1,"Memory CD4 T","RBM39"
0.0061562114253264,0.192352974046447,0.261,0.194,1,"Memory CD4 T","SF3B2"
0.0062285231328044,0.0587696628369678,0.255,0.183,1,"Memory CD4 T","CCR7"
0.00644179207561595,0.000571633524742099,0.522,0.415,1,"Memory CD4 T","NDUFB9"
0.00644950821705189,-0.104651736095135,0.996,0.987,1,"Memory CD4 T","RPS9"
0.00661529553944169,0.0604348754124531,0.696,0.6,1,"Memory CD4 T","SSR2"
0.00673316588100862,-0.240984679819553,0.356,0.394,1,"Memory CD4 T","COX8A"
0.00682991534827089,-0.389758144482111,0.319,0.353,1,"Memory CD4 T","WDR83OS"
0.00698698810949525,0.427673183677598,0.335,0.266,1,"Memory CD4 T","FUS"
0.00712913711337686,0.0785582766049289,0.346,0.268,1,"Memory CD4 T","UQCRC2"
0.00728086763373763,0.060647455652667,0.323,0.252,1,"Memory CD4 T","GADD45GIP1"
0.00743291896642769,-0.391677722005587,0.232,0.277,1,"Memory CD4 T","HSD17B11"
0.00751454795476555,0.606051911681789,0.277,0.213,1,"Memory CD4 T","NSA2"
0.0075282014826393,0.157184906951672,0.505,0.399,1,"Memory CD4 T","ATP5A1"
0.00756396669554746,0.0525031630749455,0.304,0.228,1,"Memory CD4 T","KRT10"
0.00816064813220529,0.0325110598755689,0.348,0.272,1,"Memory CD4 T","XBP1"
0.00823978992935949,0.0910188913372121,0.998,0.984,1,"Memory CD4 T","RPL29"
0.00826617266235681,0.0970091219691009,0.683,0.588,1,"Memory CD4 T","HNRNPDL"
0.00839321831115373,0.141482615003068,0.267,0.205,1,"Memory CD4 T","CKLF"
0.00839814302666377,-0.16038327611221,0.967,0.957,1,"Memory CD4 T","RPS24"
0.00844901845076188,0.108305479063695,0.35,0.271,1,"Memory CD4 T","BCAP31"
0.00875719846142263,0.150048586818491,0.389,0.311,1,"Memory CD4 T","GIMAP1"
0.00889514621340842,0.0903959230830493,0.458,0.358,1,"Memory CD4 T","UFC1"
0.0091440994834282,0.220525404038524,0.582,0.488,1,"Memory CD4 T","YWHAB"
0.00915073794242127,0.0388268879209539,0.47,0.371,1,"Memory CD4 T","C11orf58"
0.00945884333349074,-0.349572384982271,0.296,0.338,1,"Memory CD4 T","SEC11A"
0.00950259611662918,0.251026263200228,0.474,0.381,1,"Memory CD4 T","TMEM59"
0.0097741688033375,-0.447648206519472,0.284,0.319,1,"Memory CD4 T","BLOC1S1"
0.00980173534208196,0.149541480011937,0.292,0.227,1,"Memory CD4 T","ARHGEF1"
0.0098519216834523,0.119244872516239,0.472,0.377,1,"Memory CD4 T","SRSF2"
0.00994049589230675,0.0216033680177838,0.259,0.195,1,"Memory CD4 T","POLR3GL"
0,5.57006278896292,0.996,0.215,0,"CD14+ Mono","S100A9"
0,5.47739408166531,0.975,0.121,0,"CD14+ Mono","S100A8"
0,3.80048354645544,0.908,0.059,0,"CD14+ Mono","LGALS2"
0,3.39421897193108,0.952,0.151,0,"CD14+ Mono","FCN1"
2.85658172201664e-294,2.8156264250662,0.667,0.028,3.91751617357362e-290,"CD14+ Mono","CD14"
3.19046703761863e-284,3.04679765155682,0.994,0.265,4.37540649539018e-280,"CD14+ Mono","TYROBP"
3.72974829327653e-277,2.89359082202179,0.685,0.041,5.11497680939943e-273,"CD14+ Mono","MS4A6A"
5.53738800059458e-269,3.00978806877971,0.992,0.266,7.5939739040154e-265,"CD14+ Mono","CST3"
1.07038384103218e-267,4.5494659573954,1,0.517,1.46792439959153e-263,"CD14+ Mono","LYZ"
4.59302626697853e-240,2.59050459437328,0.919,0.222,6.29887622253435e-236,"CD14+ Mono","TYMP"
1.69244774144501e-233,2.33675105771673,0.787,0.106,2.32102283261769e-229,"CD14+ Mono","CFD"
3.25564485644243e-229,2.03381473660984,0.958,0.223,4.46479135612514e-225,"CD14+ Mono","LST1"
1.91436461468593e-228,2.58284459685435,0.979,0.365,2.62535963258028e-224,"CD14+ Mono","LGALS1"
3.20247849163919e-227,2.27699161854537,0.958,0.245,4.39187900343399e-223,"CD14+ Mono","AIF1"
8.83479450988792e-217,2.47849346857419,0.944,0.352,1.21160371908603e-212,"CD14+ Mono","GSTP1"
1.52263039754865e-216,2.43183956431551,0.758,0.128,2.08813532719822e-212,"CD14+ Mono","GRN"
1.0500795853428e-215,2.24021711151751,0.923,0.312,1.44007914333911e-211,"CD14+ Mono","GPX1"
4.97024517995623e-214,2.60208591953891,1,0.987,6.81619423979197e-210,"CD14+ Mono","FTL"
7.17122454185281e-206,2.01832961477951,0.996,0.735,9.83461733669694e-202,"CD14+ Mono","S100A6"
2.15200016326918e-205,-1.65051449777398,1,1,2.95125302390736e-201,"CD14+ Mono","MALAT1"
3.38421784524779e-200,2.19603462300809,1,0.987,4.64111635297281e-196,"CD14+ Mono","FTH1"
4.93618406813546e-194,1.82303694882052,0.94,0.229,6.76948283104096e-190,"CD14+ Mono","FCER1G"
1.27159928756269e-184,2.12092613063314,0.944,0.429,1.74387126296348e-180,"CD14+ Mono","CTSS"
4.36393840938788e-181,2.02608773913601,0.71,0.114,5.98470513463454e-177,"CD14+ Mono","CD68"
6.45215876974098e-180,2.18033287253389,0.694,0.12,8.84849053682278e-176,"CD14+ Mono","CEBPD"
9.52307249739388e-178,1.65044008960889,1,0.771,1.3059941622926e-173,"CD14+ Mono","S100A4"
7.73022971685391e-174,2.2373556318258,0.717,0.142,1.06012370336935e-169,"CD14+ Mono","LGALS3"
6.08494377971663e-173,2.19048726952552,0.767,0.194,8.34489189950339e-169,"CD14+ Mono","AP1S2"
3.65074362683003e-172,2.10638567222145,0.879,0.316,5.0066298098347e-168,"CD14+ Mono","NPC2"
7.59187940578423e-170,1.41573423441524,0.996,0.893,1.04115034170925e-165,"CD14+ Mono","OAZ1"
5.25426256071536e-168,2.06035380565771,0.544,0.058,7.20569567576505e-164,"CD14+ Mono","CDA"
5.31093320720235e-167,1.85515500325915,0.95,0.432,7.28341380035731e-163,"CD14+ Mono","S100A11"
1.1565662944334e-166,1.89352052975662,0.923,0.418,1.58611501618597e-162,"CD14+ Mono","PSAP"
3.96500508474452e-165,-1.63421576174811,0.902,0.99,5.43760797321863e-161,"CD14+ Mono","RPS27A"
1.04610970287719e-162,1.89134305528469,0.967,0.507,1.43463484652577e-158,"CD14+ Mono","SAT1"
4.01136881570502e-162,2.05024282807408,0.59,0.084,5.50119119385786e-158,"CD14+ Mono","NCF2"
4.88234958455522e-162,1.93996886879317,0.648,0.11,6.69565422025903e-158,"CD14+ Mono","CFP"
7.4591962687667e-157,1.8645688451217,0.462,0.039,1.02295417629867e-152,"CD14+ Mono","CSF3R"
3.62843531877495e-156,1.9022596100505,0.552,0.075,4.97603619616796e-152,"CD14+ Mono","BLVRB"
1.17056339721789e-155,1.65215691963512,0.973,0.553,1.60531064294461e-151,"CD14+ Mono","COTL1"
1.45646893849628e-155,1.82720901378639,0.713,0.143,1.99740150225381e-151,"CD14+ Mono","SERPINA1"
5.92726913411282e-151,1.72623897817037,0.371,0.015,8.12865689052233e-147,"CD14+ Mono","ASGR1"
3.68494467934565e-150,1.80605481533586,0.515,0.062,5.05353313325463e-146,"CD14+ Mono","NUP214"
1.26565275155261e-148,-1.19438248643696,0.985,0.995,1.73571618347925e-144,"CD14+ Mono","RPS27"
1.3614086675126e-146,1.78004146158186,0.875,0.404,1.86703584662679e-142,"CD14+ Mono","GABARAP"
1.57263729124609e-146,1.77822222484512,0.442,0.038,2.15671478121488e-142,"CD14+ Mono","ALDH2"
1.2549190318123e-144,2.01491806513746,0.652,0.14,1.72099596022739e-140,"CD14+ Mono","FCGRT"
4.12217447684648e-143,-1.11241811316149,0.981,0.994,5.65315007754726e-139,"CD14+ Mono","RPL23A"
4.16470499880673e-143,1.66225833163012,0.556,0.079,5.71147643536355e-139,"CD14+ Mono","IFI30"
6.95816183047894e-142,1.28483368665227,0.99,0.816,9.54242313431882e-138,"CD14+ Mono","CYBA"
3.44754760588576e-140,1.78401639668585,0.427,0.038,4.72796678671174e-136,"CD14+ Mono","FPR1"
1.28688053656042e-139,-1.45830053894811,0.856,0.981,1.76482796783896e-135,"CD14+ Mono","RPSA"
3.09869452911158e-139,1.66088142881736,0.3,0.004,4.24954967722362e-135,"CD14+ Mono","FOLR3"
8.1353859641665e-139,-1.16522583140893,0.988,0.994,1.11568683112579e-134,"CD14+ Mono","RPL21"
9.1778933392718e-139,-1.30477275549131,0.925,0.989,1.25865629254773e-134,"CD14+ Mono","RPL9"
4.02934416876364e-137,1.64948234047103,0.808,0.274,5.52584259304246e-133,"CD14+ Mono","PYCARD"
4.32617881922592e-137,1.78531643649056,0.781,0.256,5.93292163268642e-133,"CD14+ Mono","TKT"
1.38592048967093e-136,-2.82561529408796,0.11,0.76,1.90065135953471e-132,"CD14+ Mono","PTPRCAP"
2.08804458133004e-134,1.70616323273418,0.631,0.121,2.86354433883601e-130,"CD14+ Mono","SPI1"
1.09772258219102e-133,-3.14740145810018,0.246,0.806,1.50541674921676e-129,"CD14+ Mono","LTB"
2.23467382215315e-131,-1.33322993158567,0.935,0.991,3.06463167970083e-127,"CD14+ Mono","RPS3A"
4.32539175264789e-130,1.70531849541008,0.852,0.348,5.93184224958132e-126,"CD14+ Mono","RAC1"
6.95392982178212e-128,1.77517615142118,0.848,0.396,9.53661935759201e-124,"CD14+ Mono","TSPO"
5.78382125775845e-126,1.65143014841551,0.471,0.063,7.93193247288993e-122,"CD14+ Mono","SLC7A7"
3.04573043908972e-125,1.6517006860907,0.312,0.013,4.17691472416764e-121,"CD14+ Mono","RBP7"
9.13444661913425e-124,1.65200779443987,0.588,0.12,1.25269800934807e-119,"CD14+ Mono","BRI3"
1.62590288735366e-121,1.85860409556036,0.277,0.006,2.22976321971681e-117,"CD14+ Mono","S100A12"
1.45611022103191e-120,1.92102432039775,0.506,0.086,1.99690955712316e-116,"CD14+ Mono","TNFSF13B"
1.12606237933147e-119,-0.947380294782339,0.996,0.996,1.54428194701518e-115,"CD14+ Mono","RPL3"
3.77498700982578e-118,1.59905409269569,0.402,0.044,5.17701718527507e-114,"CD14+ Mono","IGSF6"
8.46707458843993e-118,1.70866511985401,0.623,0.138,1.16117460905865e-113,"CD14+ Mono","IFITM3"
2.25534677834298e-115,1.66554986684369,0.527,0.103,3.09298257181956e-111,"CD14+ Mono","RNF130"
3.31274239896082e-114,1.26432043312813,0.969,0.825,4.54309492593487e-110,"CD14+ Mono","GAPDH"
4.69850855794381e-114,1.5212142547165,0.756,0.285,6.44353463636414e-110,"CD14+ Mono","TALDO1"
2.3894461934001e-113,1.47501092678995,0.371,0.036,3.2768865096289e-109,"CD14+ Mono","VCAN"
2.58701355822947e-112,1.33801975190091,0.317,0.02,3.5478303937559e-108,"CD14+ Mono","BST1"
1.83101116510853e-109,1.53816243053418,0.425,0.06,2.51104871182984e-105,"CD14+ Mono","MNDA"
2.05183391533385e-109,1.64589769348538,0.344,0.031,2.81388503148884e-105,"CD14+ Mono","PLBD1"
3.76563877797267e-109,-0.84476310122542,0.998,0.996,5.16419702011171e-105,"CD14+ Mono","RPS6"
1.86217035061174e-108,-1.06776889361284,0.908,0.987,2.55378041882895e-104,"CD14+ Mono","RPL31"
5.10249436258027e-107,1.84982236198224,0.421,0.06,6.99756076884258e-103,"CD14+ Mono","APOBEC3A"
2.39092773341344e-105,-0.83897608931369,0.996,0.996,3.27891829360319e-101,"CD14+ Mono","RPS3"
1.52646927006815e-104,-1.02875478262274,0.965,0.985,2.09339995697146e-100,"CD14+ Mono","RPS25"
2.78052056065673e-102,-0.954821658402273,0.946,0.991,3.81320589688464e-98,"CD14+ Mono","RPS23"
6.24755863214111e-102,-3.01673015297118,0.108,0.651,8.56790190811832e-98,"CD14+ Mono","IL32"
6.32986945306939e-102,-0.905371942022557,0.967,0.991,8.68078296793936e-98,"CD14+ Mono","RPS15A"
1.43194426874876e-100,-0.77550495941618,0.99,0.994,1.96376837016205e-96,"CD14+ Mono","RPS19"
1.22702563130406e-99,1.65015104636139,0.531,0.127,1.68274295077039e-95,"CD14+ Mono","CTSB"
1.75097996427955e-99,1.46936815672497,0.5,0.106,2.40129392301297e-95,"CD14+ Mono","CTSH"
2.07431989629422e-99,1.56580167286934,0.773,0.321,2.8447223057779e-95,"CD14+ Mono","IFI6"
1.10852871072449e-98,-0.807450925843916,0.977,0.994,1.52023627388757e-94,"CD14+ Mono","RPL27A"
7.1711336089771e-98,1.31557458779657,0.917,0.578,9.8344926313512e-94,"CD14+ Mono","NEAT1"
8.73271452575888e-98,-0.76634055427533,0.998,1,1.19760447006257e-93,"CD14+ Mono","B2M"
1.17813432605211e-97,-0.955237874403564,0.96,0.99,1.61569341474787e-93,"CD14+ Mono","RPL30"
1.17975282000742e-97,1.53627087186654,0.385,0.056,1.61791301735818e-93,"CD14+ Mono","CPVL"
